Country,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2019,2008-18,2019
Central America,11.1554377,11.5762383,12.6470576,12.9869298,13.8860209,14.49357286,15.27223671,17.28116932,18.22916737,18.77190616,19.81855389,20.10994615,21.09661239,23.22481703,24.7468438,26.61770186,28.49924871,30.11721502,32.1477555,33.97423122,35.82720606,37.95423556,39.97160331,40.88697301,41.5927145,43.03582882,44.44450053,46.26259914,47.72890231,49.08596242,51.89973881,53.59786054,54.07064508,56.89025178,57.71392114,0.014478216,0.033582838,0.002137184
Other Caribbean,35.44307837,37.57430357,39.70092088,40.54145643,41.05311426,43.42241543,42.25661928,45.09657294,45.38929169,48.6050242,51.17832502,54.01795264,57.29344159,61.46341734,65.02513269,67.42739483,68.1646881,71.28858713,73.21991516,71.16568813,73.81020861,75.8856906,76.12058451,73.01806718,72.52628897,73.7485887,74.1388722,75.97825341,76.66654651,75.99244583,77.81889572,80.07293465,76.14139642,78.25495637,82.01613227,0.048063101,0.00695057,0.00303711
Other South America,11.82385007,20.83437025,26.975184,29.14025791,33.36810573,37.11274916,39.7185196,39.73632598,43.39478315,48.54775819,54.04208855,57.38658985,64.24765649,66.95545096,65.84311714,67.50989411,61.32936803,64.92080752,67.51413646,65.28491705,66.650481,67.5633239,71.86130599,73.68294262,73.53504604,75.22827728,78.84466247,82.31072804,84.11346864,80.84094704,82.67669905,91.14973279,87.97507107,86.83331005,78.87079673,-0.091698834,0.016557478,0.002920636
Total S. & Cent. America,407.8049923,438.9719347,461.0901826,483.4322662,496.2848806,508.5523076,534.0779269,550.6802432,582.0075339,611.1876146,646.3818316,678.8031705,717.648455,748.8858751,772.4345023,808.7073371,796.3786804,821.27783,861.1484707,901.8712353,943.1974084,988.3776551,1034.10648,1071.620316,1082.899219,1140.417977,1181.067525,1231.41028,1267.692693,1287.466167,1296.88237,1306.631996,1307.996819,1330.998232,1329.333286,-0.0012509,0.021912365,0.049226069
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,44.535,44.653,50.518,49.024,50.174,50.414,51.484,51.18,52.675,53.309,56.587,54.835,56.851,57.437,60.369,61.798,62.25306178,62.45202827,60.61763381,64.8566822,66.73528596,64.36442955,64.85304131,66.92725546,69.06263581,71.07015613,65.85443541,72.3903452,68.03699449,65.10910418,64.94729551,67.91937508,70.71000928,67.98464633,73.44620437,0.080335169,0.001568789,0.00271976
Belgium,57.322,58.676,63.367,65.349,67.547,70.923,71.936,72.225,70.834,72.179,74.408,76.099,78.833,83.183,84.514,84.012,79.821,82.069,84.63,85.643,87.025,85.617,88.822,84.93,91.235,95.189428,90.240934,82.923093,83.47462,72.5822,69.7551,85.7054,86.641567,74.93765668,93.57747652,0.248737693,-0.012439074,0.003465234
Bulgaria,41.632,41.82,43.473,45.021,44.331,42.141,40.862,35.61,37.997,38.133,41.789,42.716,42.803,41.711,38.248,40.924,43.968,42.679,42.6,41.621,44.365,45.843,43.297,45.037,42.964,46.653,50.797,47.329,43.784,47.485,49.228,45.277,45.578783,46.8377,43.31,-0.075317533,0.003928101,0.001603797
Croatia,n/a,n/a,n/a,n/a,n/a,8.748,8.941,8.902,9.564,8.773,9.276,11.173,10.248,11.462,12.979,11.281,12.809,12.772,13.252,13.99,13.162,13.047,12.709,12.891,13.455,14.902,11.373,10.755,14.052,13.554,11.403,12.82,11.9835,13.6317,12.61708114,-0.074430838,0.005602493,0.000467219
Cyprus,1.319,1.423,1.501,1.647,1.831,1.974,2.077,2.43,2.59,2.685,2.497,2.609,2.728,2.991,3.139,3.37,3.551,3.785,4.052,4.201,4.377,4.652,4.871,5.079,5.215,5.322,4.929,4.717,4.29,4.352,4.53459,4.88801,5.00437,5.04888,5.14048,0.018142638,-0.000594619,0.000190355
