Country,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2019,2008-18,2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,0.317744519,0.346223801,0.368582541,0.388301647,0.395001562,0.430934401,0.423545908,0.475754463,0.475069214,0.53235722,0.543324906,0.566000184,0.578851691,0.619189685,0.657769701,0.669011642,0.684903622,0.716202295,0.752742702,0.772792207,0.80340536,0.829610414,0.90201676,0.90265726,0.949785031,0.888218732,0.922536753,0.964932126,1.062360771,1.140613347,1.158313796,1.188031136,1.222771688,1.229895571,1.137617475,1.108613763,1.090801699,1.086754151,1.125048236,1.144893656,1.147210086,1.286052091,1.290540582,1.393966742,1.329596055,1.423127707,1.488176116,1.592518754,1.614539288,1.702195142,1.712034092,1.806922539,1.839198318,1.852364392,1.92423813,0.038801079,0.028838959,0.003295498
Ecuador,0.031004295,0.032621098,0.035292123,0.041699712,0.044294983,0.052921601,0.058149009,0.060766101,0.065066407,0.075953428,0.076844726,0.084658733,0.100776332,0.105271936,0.109695521,0.13918268,0.154495622,0.169747176,0.165709311,0.183568864,0.217370336,0.227472623,0.234167076,0.270742945,0.279215004,0.288306832,0.318681332,0.317100339,0.328281721,0.356911903,0.338001891,0.384378266,0.428558267,0.430807892,0.392157084,0.369895279,0.375131561,0.369921024,0.376069875,0.405860248,0.43003512,0.454743526,0.477220368,0.507444022,0.496982761,0.552558449,0.584999688,0.617687161,0.638394241,0.670510125,0.667567339,0.663681918,0.687475693,0.726228551,0.744283044,0.024860622,0.036498118,0.001274678
Peru,0.201675337,0.245395376,0.249736801,0.254293801,0.25609557,0.26428486,0.276149971,0.247315102,0.284076483,0.329223089,0.33902454,0.34442183,0.346499505,0.344728788,0.358713043,0.383268845,0.402401901,0.402037987,0.355361619,0.374616335,0.371452135,0.397534673,0.427185432,0.416933268,0.382848059,0.378705952,0.375328739,0.366472059,0.398859259,0.434040511,0.473409862,0.489552006,0.493813976,0.495521408,0.50987943,0.524844653,0.518146402,0.53053914,0.522850884,0.557131121,0.58264642,0.587076164,0.643739494,0.694732644,0.71196828,0.80227694,0.905627732,0.916688933,0.938600375,0.959268643,1.021487488,1.085283637,1.087494338,1.140992303,1.16148768,0.017962765,0.050863967,0.001989193
Trinidad & Tobago,0.121052354,0.128798581,0.137296204,0.141531435,0.145952232,0.160850095,0.162524353,0.224026671,0.222209095,0.214035686,0.172458692,0.193916248,0.201746506,0.203124808,0.179465763,0.172582117,0.182242416,0.214042159,0.208838454,0.205853046,0.212742638,0.221186095,0.208803314,0.229474171,0.225758312,0.250513578,0.249762619,0.264362451,0.27866134,0.295308054,0.320249838,0.362859142,0.362763794,0.368220821,0.40925375,0.427777586,0.46155165,0.50086088,0.56154734,0.617535946,0.662141483,0.773367967,0.797492037,0.785760022,0.779248109,0.841930443,0.826822282,0.813959147,0.829062216,0.824801142,0.800287356,0.710035916,0.753425794,0.71344838,0.713720141,0.000380912,-0.009607683,0.001222335
Venezuela,0.688461987,0.695004221,0.732681572,0.789985563,0.798485535,0.805463652,0.818085364,0.864586492,0.989645522,1.022913468,1.063254158,1.162062483,1.294851427,1.323202733,1.458366588,1.632995049,1.694081348,1.727425281,1.71982526,1.752430084,1.798970846,1.932255062,1.927042502,2.005900578,2.022655681,2.148937218,2.158771921,2.336915246,2.311735267,2.509695661,2.585436265,2.517165499,2.660732964,2.823658955,2.723395827,2.777444365,2.943988634,2.937563229,2.637728442,2.939637265,3.067399719,3.410002769,3.430588808,3.545639466,3.530333341,3.328708662,3.480513761,3.623217045,3.533462347,3.414756911,3.294575563,2.989410573,2.855198209,2.45407331,2.226839267,-0.092594643,-0.036128152,0.003813741
Central America,0.182447279,0.185568238,0.196378601,0.201721731,0.215626517,0.224910419,0.23536841,0.256604331,0.269188676,0.276938293,0.303732559,0.315915924,0.319125072,0.333941238,0.341680704,0.332305165,0.336588544,0.335257383,0.336066868,0.339861913,0.348081169,0.360573818,0.384022384,0.381112171,0.405224416,0.419473384,0.444110254,0.486828505,0.522737107,0.554636865,0.598554594,0.607756251,0.64115667,0.711680375,0.735605536,0.768289155,0.79470535,0.806253649,0.842595055,0.866133639,0.87558381,0.921613309,0.965868414,0.98962713,0.971011306,1.011050911,1.062634386,1.100076441,1.109596117,1.14573234,1.247878332,1.303080895,1.341144658,1.396077793,1.416958659,0.014956807,0.035008229,0.002426719
Other Caribbean,0.79212356,0.82040281,0.853756302,0.872188823,0.894218901,1.023813626,1.058880209,1.130280717,1.218605193,1.211736526,1.178788965,1.201134805,1.260209857,1.293669256,1.334596928,1.499631256,1.516097619,1.325336891,1.275794399,1.351241861,1.270850901,1.252440577,1.302493702,1.31640339,1.368237061,1.348858497,1.317976831,1.249662576,1.251367462,1.309109133,1.311016022,1.358943948,1.43773244,1.491815093,1.452206372,1.647010659,1.679524033,1.705688269,1.739348167,1.755369499,1.758947442,1.803232037,1.746672311,1.686257929,1.574145723,1.556945138,1.575599805,1.568244176,1.537296965,1.518721598,1.556121159,1.606562432,1.572166652,1.633509801,1.682142249,0.029771752,-0.003173043,0.002880879
Other South America,0.111893827,0.128061023,0.136593549,0.141236629,0.151546202,0.158620409,0.175126766,0.194195628,0.200986884,0.186326811,0.205369635,0.208094256,0.221356884,0.250349961,0.26095573,0.27588802,0.259377884,0.250691416,0.238982429,0.241168531,0.283071385,0.371180376,0.438085362,0.465124434,0.510176547,0.551908855,0.58298605,0.590972884,0.639967257,0.716217588,0.803557362,0.84125822,0.913176195,0.949730813,0.949509202,0.93277125,0.86330155,0.892475072,0.934143551,0.918356017,0.927255107,0.92657934,0.996079689,1.024277357,1.054152503,1.103433442,1.121483182,1.149250592,1.187659452,1.154633825,1.186498482,1.271634458,1.267671462,1.276416502,1.217054911,-0.046506443,0.022250858,0.002084359
Total S. & Cent. America,4.803843752,5.083908385,5.290255646,5.608899754,5.8586777,6.243044302,6.579271373,7.12298899,7.821090737,8.221731515,8.332192134,8.887310226,9.419465312,9.949664739,10.57790787,11.07003485,11.04714182,11.15285398,11.22783679,11.71192513,12.0456658,12.8326367,13.31645557,13.75292273,13.98577971,14.03561899,14.42445774,15.0988037,15.68015318,16.58797255,17.32443221,18.06747881,18.99574019,19.7001235,19.63683521,20.17281448,20.1656869,20.3763794,20.59120066,21.64939189,22.36105882,23.52038272,24.42025815,25.1651274,24.81547918,26.15694962,27.26197468,27.92924698,28.53478362,28.76141602,28.8009374,28.50012043,28.61420407,28.52896619,28.60875103,0.002796626,0.012625105,0.048996063
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
