Date,CL=F,HO=F,NG=F,RB=F
2015-08-06,44.65999984741211,1.5499000549316406,2.812999963760376,1.6477999687194824
2015-08-07,43.869998931884766,1.5435999631881714,2.7980000972747803,1.6230000257492065
2015-08-10,44.959999084472656,1.5921000242233276,2.8420000076293945,1.694000005722046
2015-08-11,43.08000183105469,1.5628999471664429,2.8440001010894775,1.6936999559402466
2015-08-12,43.29999923706055,1.586899995803833,2.930999994277954,1.7634999752044678
2015-08-13,42.22999954223633,1.5686999559402466,2.7869999408721924,1.7141000032424927
2015-08-14,42.5,1.5578999519348145,2.8010001182556152,1.686900019645691
2015-08-17,41.869998931884766,1.554800033569336,2.7279999256134033,1.6541999578475952
2015-08-18,42.619998931884766,1.5585999488830566,2.7039999961853027,1.6468000411987305
2015-08-19,40.79999923706055,1.5180000066757202,2.7160000801086426,1.5592000484466553
2015-08-20,41.13999938964844,1.4955999851226807,2.755000114440918,1.534600019454956
2015-08-21,40.45000076293945,1.462399959564209,2.6760001182556152,1.5448999404907227
2015-08-24,38.2400016784668,1.392899990081787,2.6500000953674316,1.4709999561309814
2015-08-25,39.310001373291016,1.3952000141143799,2.684999942779541,1.438599944114685
2015-08-26,38.599998474121094,1.3809000253677368,2.693000078201294,1.3549000024795532
2015-08-27,42.560001373291016,1.496000051498413,2.638000011444092,1.4567999839782715
2015-08-28,45.220001220703125,1.5764000415802002,2.7149999141693115,1.5218000411987305
2015-08-31,49.20000076293945,1.6735999584197998,2.688999891281128,1.6404000520706177
2015-09-01,45.40999984741211,1.5779000520706177,2.7019999027252197,1.3955999612808228
2015-09-02,46.25,1.6092000007629395,2.6480000019073486,1.4251999855041504
2015-09-03,46.75,1.6188000440597534,2.7249999046325684,1.4371000528335571
2015-09-04,46.04999923706055,1.5959999561309814,2.6549999713897705,1.4182000160217285
2015-09-08,45.939998626708984,1.5937999486923218,2.7100000381469727,1.4020999670028687
2015-09-09,44.150001525878906,1.538599967956543,2.6510000228881836,1.3596999645233154
2015-09-10,45.91999816894531,1.5746999979019165,2.683000087738037,1.3935999870300293
2015-09-11,44.630001068115234,1.5499999523162842,2.693000078201294,1.3698999881744385
2015-09-14,44.0,1.503499984741211,2.757999897003174,1.3042999505996704
2015-09-15,44.59000015258789,1.5,2.7279999256134033,1.332900047302246
2015-09-16,47.150001525878906,1.5413999557495117,2.6600000858306885,1.382099986076355
2015-09-17,46.900001525878906,1.5297000408172607,2.6519999504089355,1.3760000467300415
2015-09-18,44.68000030517578,1.4907000064849854,2.6050000190734863,1.3561999797821045
2015-09-21,46.68000030517578,1.5140000581741333,2.572999954223633,1.4031000137329102
2015-09-22,45.83000183105469,1.531999945640564,2.5769999027252197,1.4163999557495117
2015-09-23,44.47999954223633,1.5055999755859375,2.569000005722046,1.381600022315979
2015-09-24,44.90999984741211,1.5236999988555908,2.5910000801086426,1.3652000427246094
2015-09-25,45.70000076293945,1.5225000381469727,2.563999891281128,1.395900011062622
2015-09-28,44.43000030517578,1.4772000312805176,2.562999963760376,1.3487999439239502
2015-09-29,45.22999954223633,1.4975999593734741,2.5859999656677246,1.3631999492645264
2015-09-30,45.09000015258789,1.5125999450683594,2.5239999294281006,1.3894000053405762
2015-10-01,44.7400016784668,1.5197999477386475,2.433000087738037,1.3667999505996704
2015-10-02,45.540000915527344,1.5198999643325806,2.4509999752044678,1.3414000272750854
2015-10-05,46.2599983215332,1.54830002784729,2.450000047683716,1.3853000402450562
2015-10-06,48.529998779296875,1.6115000247955322,2.4700000286102295,1.4362000226974487
2015-10-07,47.810001373291016,1.5795999765396118,2.4739999771118164,1.3899999856948853
2015-10-08,49.43000030517578,1.6017999649047852,2.497999906539917,1.4077999591827393
2015-10-09,49.630001068115234,1.59089994430542,2.502000093460083,1.416700005531311
2015-10-12,47.099998474121094,1.5024000406265259,2.5350000858306885,1.3410999774932861
2015-10-13,46.65999984741211,1.4708000421524048,2.497999906539917,1.3140000104904175
2015-10-14,46.63999938964844,1.483299970626831,2.5179998874664307,1.3083000183105469
2015-10-15,46.380001068115234,1.486299991607666,2.453000068664551,1.3071999549865723
2015-10-16,47.2599983215332,1.4966000318527222,2.430000066757202,1.3279999494552612
2015-10-19,45.88999938964844,1.4491000175476074,2.441999912261963,1.2513999938964844
2015-10-20,45.54999923706055,1.448699951171875,2.4760000705718994,1.2783000469207764
2015-10-21,45.20000076293945,1.4500000476837158,2.4040000438690186,1.2807999849319458
2015-10-22,45.380001068115234,1.465000033378601,2.385999917984009,1.3066999912261963
2015-10-23,44.599998474121094,1.4543999433517456,2.2860000133514404,1.3035999536514282
2015-10-26,43.97999954223633,1.4258999824523926,2.062000036239624,1.2878999710083008
2015-10-27,43.20000076293945,1.424399971961975,2.0920000076293945,1.2871999740600586
2015-10-28,45.939998626708984,1.4838999509811401,2.0329999923706055,1.350100040435791
2015-10-29,46.060001373291016,1.4747999906539917,2.256999969482422,1.3495999574661255
2015-10-30,46.59000015258789,1.499400019645691,2.321000099182129,1.4049999713897705
2015-11-02,46.13999938964844,1.5068999528884888,2.25600004196167,1.3753000497817993
2015-11-03,47.900001525878906,1.565999984741211,2.253000020980835,1.4455000162124634
2015-11-04,46.31999969482422,1.503499984741211,2.26200008392334,1.3918999433517456
2015-11-05,45.20000076293945,1.4872000217437744,2.364000082015991,1.3609999418258667
2015-11-06,44.290000915527344,1.4895999431610107,2.371000051498413,1.3695000410079956
2015-11-09,43.869998931884766,1.4773999452590942,2.299999952316284,1.3704999685287476
2015-11-10,44.209999084472656,1.4865000247955322,2.319999933242798,1.361799955368042
2015-11-11,42.93000030517578,1.447700023651123,2.263000011444092,1.3293999433517456
2015-11-12,41.75,1.406599998474121,2.259999990463257,1.2731000185012817
2015-11-13,40.7400016784668,1.3812999725341797,2.3610000610351562,1.2388999462127686
2015-11-16,41.7400016784668,1.38510000705719,2.384999990463257,1.2386000156402588
2015-11-17,40.66999816894531,1.3681000471115112,2.371000051498413,1.2380000352859497
2015-11-18,40.75,1.3803999423980713,2.3469998836517334,1.2661000490188599
2015-11-19,40.540000915527344,1.3717999458312988,2.2760000228881836,1.2878999710083008
2015-11-20,40.38999938964844,1.3712999820709229,2.1449999809265137,1.2903000116348267
2015-11-23,41.75,1.3743000030517578,2.2100000381469727,1.3134000301361084
2015-11-24,42.869998931884766,1.3997000455856323,2.200000047683716,1.3902000188827515
2015-11-25,43.040000915527344,1.4026999473571777,2.2060000896453857,1.3961000442504883
2015-11-27,41.709999084472656,1.3523999452590942,2.2119998931884766,1.3904999494552612
