Other Middle East,0.053,0.1362,0.148097,0.056597,0.1895582,0.0022582,0.0062582,-0.0017418,9.7E-05,-0.0007418,0.004097,9.7E-05,-0.0037418,0.0402582,0.1122582,0.1157746,0.063194,0.0770328,0.0677746,0.1020328,0.1124522,0,0,0,0.002,0.054,0,0,1.8E-05,0.000222,0.00221,0.003,0,0,0,0,0,0
Total Middle East,0.053,0.1362,0.148097,0.056597,0.1895582,0.0022582,0.0062582,-0.0017418,9.7E-05,-0.0007418,0.004097,9.7E-05,-0.0037418,0.0402582,0.1122582,0.1157746,0.063194,0.0770328,0.0677746,0.1020328,0.1124522,0,0,0,0.002,0.054,0,0,1.8E-05,-2.078878,-0.75579,0.106821494,-0.111677684,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305077,0,0,0,0,0,0
South Africa,2.107,1.785,1.774,1.403,1.039,1.841,1.804,1.333,1.345,1.517,1.274,2.22,2.608,2.42,2.59,2.833,1.927,2.011,2.981,3.675,2.867,2.947,2.979,2.772,2.742,2.953,2.962,3.006,2.881,3.107,2.919,3.294,4.479,4.59,4.59,0,0.051724391,0.019645921
Other Africa,0.108736842,0.105894737,0.109,0.109052632,0.129105263,0.165210526,0.010410526,0.007110526,0.004210526,0.004210526,0.004315789,0.004315789,0.004315789,0.003,0.004210526,-1.369322532,-2.435022105,-3.146000026,-3.366571238,-4.295226409,-3.580679454,-3.436351178,-3.823888818,-2.815299531,-1.437131643,0.346808832,2.324450832,0.411020034,0.503946126,0.539410769,0.409181842,0.46483454,0.43569317,0.340219416,-1.802046988,-6.296720005,0,-0.007713044
Total Africa,2.215736842,1.890894737,1.883,1.512052632,1.168105263,2.006210526,1.814410526,1.340110526,1.349210526,1.521210526,1.278315789,2.224315789,2.612315789,2.423,2.594210526,1.463677468,-0.508022105,-1.135000026,-0.385571238,-0.620226409,-0.713679454,-0.489351178,-0.844888818,-0.043299531,1.304868357,3.299808832,5.286450832,3.417020034,3.384946126,3.646410769,3.328181842,3.45375754,4.91469317,4.930219416,2.787953012,-0.434517457,0,0.011932877
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,3.7344894,4.8992012,4.595204,5.1485564,4.657331,0.732,0.282,0.419,0.414,0.294,0.354,0.323,0.34,0.35,0.36,0.36,0.37,1.0731,2.0046,1.4105,0.8305,0.826,0.5305,1.99095,3.35245797,2.90055172,2.01510343,1.6207,1.12665,0.083,0.121,0.297,0.248,0.136029007,0.136029007,0,-0.235359816,0.000582226
China,0,0,0,0,0,0,0,0,0.0002422,0.004796,0.0009376,0.002953,0.0025022,0.0023054,0.0018302,0.0036872,0.0023076,0.0061278,0.0078946,0,0,0,0,0,0,19.85186,21.669,20.27989,22.9827266,26.14633,26.78359,42.1935,46.185796,49.79163345,56.52613264,0.13525363,0,0.241940727
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2068,0.137685,0.104105,0.174565,0.20623,0.191505,-0.071400863,0,0.000819671
Indonesia,0,0,0,0,0,0.002,0.002,0.002,0.002,0.00215,0.0025,0.0025,0.0025,0.0025,0.0025,0.003,0.004,0.0055,0.0075,0.01,0.011,0.016,0.018,0.027565,0.031295,0.04736,0.10843,0.134315,0.09215,0.120385,0.240225,0.295005,0.29522,0.31123,0.31139918,0.000543585,0.274301944,0.001332837
Japan,5.564,5.921,6.736,6.374,6.916,8.94,11.179,9.57,12.89,11.197,12.423,12.26,13.977,13.551,11.836,12.444,12.372,11.237,10.537,10.526,9.636,9.213,10.834,6.8,5.86,9.665,10.133,10.2392835,8.684088849,6.571668748,7.35600008,46.75624677,49.58957754,53.25016348,42.34204363,-0.204846692,0.228517093,0.181230598
Malaysia,-0.035417508,-0.038606061,-0.046858586,-0.053933782,-0.049567901,-0.037689113,-0.041315376,0,0,0,0,0,0,0,0,-0.570903,-0.574094,0.27764,0.5507,0.618,0.362,0.745056,0.307338,0.205289,0.16989,0.25816,0.0378957,0.0873065,0.07314,0,0,0,0.001,0,0,0,-1,0
South Korea,0.474114,0.909501,1.378825,1.578844,1.59398,1.67928544,1.567149225,1.773854019,1.784234883,1.75827328,3.22523778,3.628474876,2.735626881,1.977256461,2.188657048,1.72412872,1.960119444,2.302741204,2.237762354,1.888712402,1.791790616,2.077673832,1.76409821,2.72485849,2.502729204,4.816935378,8.447086245,9.623705424,11.84547254,13.91720818,12.38455393,11.7375736,11.96085168,10.72120852,9.722034823,-0.093195995,0.146806059,0.041611836
Taiwan,0.925009,1.288842,1.60929,1.479554,1.818871,1.806807,1.659229,1.81069018,2.62562912,3.8716587,4.159674515,4.522002561,4.578196708,4.766529398,4.37749138,5.061420759,5.07045778,4.867907933,5.249071096,4.845833167,5.36379967,5.438610508,5.512805216,5.010343974,4.822461482,4.623901393,4.500237966,4.529977609,4.808961929,4.783283635,4.727051782,4.991940886,5.004177348,5.154191929,5.025487411,-0.024970843,0.002834588,0.021509875
Thailand,0.0080378,0,0,0,0,0,3E-06,0,0,1.46E-06,5.05E-06,-3.05E-06,-0.000480387,-2.288E-06,0.033975552,0.091664953,-0.001075264,0.000232675,-0.003409726,0.00029696,8.3841E-05,-0.001726807,-0.001832834,-0.0013041,-0.001409196,-0.001639391,-0.00182386,-0.000864834,-0.001258778,-0.001434533,-0.001358507,-0.001396843,-0.001561671,-0.001482568,-0.001250303,-0.156663978,0.012908866,-5.35149E-06
Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4E-05,3.4E-05,3.4E-05,5.8E-05,5.8E-05,6E-06,1.9E-05,0,0,0,0,0,0
Other Asia Pacific,0.154425732,0.230724966,0.23082973,0.289367883,0.275671498,0.229764375,0.44609504,0.512899154,0.376963188,0.494620498,0.543794011,0.894873015,0.966295417,0.502410206,0.561207611,1.108170752,1.301012305,1.858634456,0.936183752,1.215409367,0.533989323,0.561799536,0.490509383,0.432239646,0.490532302,0.545765484,0.702601192,0.798254969,0.610877407,0.989866271,0.782581644,0.711964768,1.06079981,1.889847012,0.51182119,-0.729173216,0.158964691,0.002190675
Total Asia Pacific,10.82465842,13.21066311,14.50329014,14.8163885,15.2122856,13.3521677,15.09416089,14.08844335,18.09306939,17.62249994,20.70914896,21.6338004,22.60164082,21.15199918,19.36166179,20.22516938,20.50472787,21.62888407,21.52730208,20.5147519,18.52916345,18.87641307,19.45541798,17.18994201,17.22795676,42.70792858,47.61156467,47.31260217,50.22286655,52.8171653,52.53133493,107.0859582,114.5184257,121.4590508,114.7652026,-0.055111976,0.215949524,0.491213094
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total World,53.90927037,53.71487472,52.81921319,58.83747693,65.90169138,66.99472149,68.15059275,71.46438522,74.87265741,74.28315989,85.57365451,86.47830696,91.63211873,102.2733093,107.243951,110.9714347,103.538344,105.9444735,115.7316413,114.3709678,123.8360029,121.3113164,120.6768163,118.89247,115.50478,156.3534238,153.4529097,154.4806513,156.9260655,164.5279777,161.6324922,219.5444595,228.3434368,248.8681967,233.6362854,-0.061204732,0.076667255,1
of which: OECD,50.83321291,50.23495717,48.99231908,54.7746967,62.83038319,63.4903726,63.84152597,65.32562474,67.25451134,65.16548476,76.48094856,75.60177361,79.89026438,90.85819861,95.72261503,99.11429311,92.47984761,94.28351146,104.8811167,104.0656468,112.8512767,109.451108,110.2489284,107.3684561,101.8132357,112.6835597,114.5911343,117.4059491,117.0317016,113.8403653,115.2572188,158.3632726,162.4083409,183.877849,162.6079422,-0.115674111,0.055274079,0.695987535
                 Non-OECD,3.076057461,3.479917545,3.826894107,4.06278023,3.071308188,3.504348895,4.30906678,6.138760486,7.618146069,9.117675132,9.092705956,10.87653335,11.74185435,11.41511064,11.52133595,11.85714157,11.05849634,11.660962,10.85052459,10.30532101,10.98472618,11.86020843,10.42788787,11.52401386,13.69154426,43.66986413,38.86177537,37.07470223,39.8943639,50.68761243,46.37527334,61.18118691,65.93509586,64.99034771,71.02834314,0.092906034,0.188843011,0.304012465
                 European Union ,38.98264917,36.2695085,34.09517529,39.27630009,43.22058799,39.30583548,35.31398695,37.4773189,36.4010761,35.4009548,42.94211145,41.62021505,42.85856758,54.5820444,59.10022702,62.27354077,61.22248218,61.20501864,65.17744254,66.61721268,72.31979504,72.5509584,72.96100861,69.44184924,64.79804253,71.25101063,69.14516368,73.0002866,73.88197982,74.33731548,76.00070883,79.63961159,77.5016706,77.89617402,67.16590101,-0.137750963,0.011554962,0.287480606
